timestep,axis1,axis2,axis3,hr
0,37,23,49,92.0
1,3,24,94,90.0
2,30,4,120,90.0
3,33,6,113,89.0
4,14,1,80,88.0
5,33,13,127,88.0
6,6,2,82,86.0
7,36,18,145,86.0
8,29,4,86,85.0
9,0,0,65,82.0
10,51,35,115,81.0
11,47,105,75,81.0
12,20,12,72,80.0
13,29,10,94,80.0
14,6,4,48,79.0
15,9,24,9,79.0
16,24,14,42,79.0
17,6,5,19,79.0
18,12,13,32,78.0
19,10,7,16,78.0
20,8,14,33,76.0
21,40,62,69,75.0
22,29,10,98,75.0
23,49,8,68,75.0
24,24,4,18,75.0
25,91,32,76,76.0
26,194,66,153,76.0
27,10,57,17,74.0
28,34,119,36,74.0
29,49,48,37,74.0
30,55,5,47,73.0
31,8,6,7,73.0
32,85,13,10,73.0
33,38,8,6,73.0
34,33,0,0,73.0
35,8,0,0,73.0
36,0,0,0,72.0
37,0,0,0,72.0
38,0,0,0,72.0
39,0,0,0,72.0
40,0,0,0,72.0
41,0,0,0,72.0
42,0,0,0,71.0
43,0,0,0,71.0
44,7,30,3,70.0
45,5,25,3,69.0
46,62,13,23,69.0
47,61,69,228,69.0
48,46,53,144,68.0
49,51,40,104,69.0
50,68,53,40,68.0
51,42,46,44,68.0
52,92,81,85,68.0
53,38,89,26,68.0
54,26,15,37,75.0
55,27,23,16,75.0
56,47,54,153,74.0
57,83,91,66,74.0
58,111,85,102,74.0
59,61,59,128,74.0
60,83,82,73,74.0
61,110,51,154,74.0
62,130,172,62,73.0
63,61,17,48,73.0
64,11,68,21,73.0
65,13,36,10,74.0
66,41,2,25,75.0
67,73,18,135,75.0
68,116,7,128,75.0
69,11,1,1,74.0
70,6,2,10,73.0
71,4,8,16,73.0
72,0,0,0,72.0
73,3,1,1,71.0
74,0,0,0,70.0
75,0,0,0,69.0
76,64,103,9,69.0
77,19,115,33,69.0
78,15,87,0,69.0
79,4,22,0,68.0
80,0,0,0,68.0
81,0,0,0,64.0
82,0,6,3,65.0
83,26,20,30,64.0
84,1,0,0,64.0
85,2,0,1,63.0
86,0,0,0,63.0
87,0,0,0,62.0
88,0,0,0,62.0
89,0,0,0,63.0
90,0,0,0,63.0
91,0,0,0,62.0
92,0,0,0,62.0
93,0,0,0,62.0
94,0,0,0,61.0
95,0,0,0,61.0
96,0,0,0,61.0
97,0,0,0,61.0
98,0,0,0,61.0
99,0,0,0,61.0
100,0,0,0,60.0
101,0,0,0,61.0
102,0,0,0,61.0
103,23,7,5,60.0
104,70,206,77,60.0
105,20,87,10,60.0
106,4,101,18,60.0
107,122,224,187,61.0
108,0,0,0,64.0
109,0,0,0,65.0
110,0,0,0,64.0
111,0,0,0,64.0
112,0,0,0,64.0
113,0,0,0,64.0
114,0,0,0,63.0
115,0,0,0,63.0
116,0,0,0,62.0
117,0,0,0,62.0
118,0,0,0,61.0
119,0,0,0,61.0
120,0,0,0,60.0
121,0,0,0,60.0
122,0,0,0,60.0
123,0,0,0,59.0
124,14,5,5,59.0
125,87,127,35,59.0
126,0,38,32,59.0
127,0,50,1,59.0
128,3,22,1,59.0
129,27,119,70,59.0
130,13,49,22,59.0
131,3,30,5,59.0
132,0,6,4,59.0
133,0,0,0,61.0
134,0,0,0,61.0
135,75,42,80,61.0
136,67,44,27,61.0
137,55,26,30,61.0
